transaction_id,transaction_date,month_start,tx_year,tx_month,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors,current_age,gender,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,card_brand,card_type,card_has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web,credit_score_band,age_group,utilization_ratio
7476155,"2010-01-01 08:33:00",2010-01-01,2010,1,385,2871,4.02,0,4312,Bluffton,SC,29910,5411,,79,Male,0.00,0.00,0.00,740,7,Visa,Debit,0,2,7495.00,2004-05-01,2005,0,"Good (700-749)",65+,0.0005
7476156,"2010-01-01 08:33:00",2010-01-01,2010,1,1659,3438,29.07,0,63683,Wauconda,IL,60084,4121,,94,Female,0.00,0.00,0.00,782,6,Mastercard,Debit,0,1,23082.00,2009-06-01,2009,0,"Excellent (750+)",65+,0.0013
7476157,"2010-01-01 08:33:00",2010-01-01,2010,1,1742,1155,6.97,0,35451,Rossville,IN,46065,5812,,58,Female,0.00,0.00,0.00,751,4,Visa,Credit,0,1,14700.00,2008-02-01,2010,0,"Excellent (750+)",55-64,0.0005
7476158,"2010-01-01 08:34:00",2010-01-01,2010,1,4,4201,66.00,0,43293,Seattle,WA,98122,5499,,54,Female,0.00,0.00,0.00,716,5,Mastercard,Debit,0,2,9683.00,2007-08-01,2016,0,"Good (700-749)",45-54,0.0068
7476159,"2010-01-01 08:34:00",2010-01-01,2010,1,705,5359,31.02,0,13646,"Walnut Creek",CA,94598,7538,,84,Female,0.00,0.00,0.00,609,2,Visa,Credit,0,2,5200.00,1999-11-01,2009,0,"Poor (600-649)",65+,0.0060
7476161,"2010-01-01 08:34:00",2010-01-01,2010,1,921,3457,106.68,0,20302,Rush,NY,14543,5300,,74,Male,0.00,0.00,0.00,779,8,Visa,Debit,0,1,35073.00,2009-06-01,2009,0,"Excellent (750+)",65+,0.0030
7476163,"2010-01-01 08:35:00",2010-01-01,2010,1,4,3413,3.93,0,25887,Seattle,WA,98122,5814,,54,Female,0.00,0.00,0.00,716,5,Amex,Credit,0,1,19300.00,2009-06-01,2018,0,"Good (700-749)",45-54,0.0002
7476164,"2010-01-01 08:35:00",2010-01-01,2010,1,776,5859,6.01,0,45926,Memphis,TN,38104,5814,,55,Male,0.00,0.00,0.00,616,2,Mastercard,Debit,0,1,48344.00,2006-12-01,2006,0,"Poor (600-649)",55-64,0.0001
7476166,"2010-01-01 08:35:00",2010-01-01,2010,1,1648,2624,67.70,0,36934,"Morris Plains",NJ,7950,7538,,66,Female,0.00,0.00,0.00,621,5,Visa,Debit,0,2,5921.00,2009-04-01,2010,0,"Poor (600-649)",65+,0.0114
7476167,"2010-01-01 08:36:00",2010-01-01,2010,1,156,4604,5.42,0,44919,Kamas,UT,84036,5814,,36,Female,0.00,0.00,0.00,691,4,Mastercard,"Debit (Prepaid)",0,1,64.00,2006-09-01,2010,0,"Fair (650-699)",35-44,0.0847
7476171,"2010-01-01 08:36:00",2010-01-01,2010,1,1411,1069,53.00,0,61195,"Saint Charles",IL,60174,5541,,57,Female,0.00,0.00,0.00,720,4,Visa,Credit,0,1,18200.00,2005-02-01,2014,0,"Good (700-749)",55-64,0.0029
7476172,"2010-01-01 08:36:00",2010-01-01,2010,1,1634,4743,3.98,0,20519,"San Benito",TX,78586,5942,,66,Male,0.00,0.00,0.00,825,4,Visa,Credit,0,2,4100.00,2009-09-01,2009,0,"Excellent (750+)",65+,0.0010
7476173,"2010-01-01 08:36:00",2010-01-01,2010,1,1782,2172,2.21,0,40948,Westminster,CA,92683,5411,,59,Female,0.00,0.00,0.00,777,3,Mastercard,Debit,0,2,23475.00,2008-03-01,2011,0,"Excellent (750+)",55-64,0.0001
7476174,"2010-01-01 08:36:00",2010-01-01,2010,1,1782,4289,2.46,0,40948,Westminster,CA,92683,5411,"Insufficient Balance",59,Female,0.00,0.00,0.00,777,3,Mastercard,Debit,0,1,15695.00,2009-08-01,2010,0,"Excellent (750+)",55-64,0.0002
7476175,"2010-01-01 08:36:00",2010-01-01,2010,1,1783,10,2.47,0,50783,Oakland,CA,94606,5411,,52,Male,0.00,0.00,0.00,749,5,Mastercard,Debit,0,1,16597.00,1999-01-01,2009,0,"Good (700-749)",45-54,0.0001
7476178,"2010-01-01 08:37:00",2010-01-01,2010,1,609,2892,1.73,0,93214,Garland,TX,75040,5411,,59,Male,0.00,0.00,0.00,717,3,Visa,Credit,0,2,10600.00,2005-05-01,2005,0,"Good (700-749)",55-64,0.0002
7476179,"2010-01-01 08:37:00",2010-01-01,2010,1,692,5860,16.51,0,34125,Almont,MI,48003,5813,,52,Female,0.00,0.00,0.00,701,4,Mastercard,Credit,0,2,10000.00,2006-12-01,2012,0,"Good (700-749)",45-54,0.0017
7476180,"2010-01-01 08:37:00",2010-01-01,2010,1,914,2859,47.09,0,59935,Wichita,KS,67212,5499,,38,Male,0.00,0.00,0.00,763,4,Mastercard,Debit,0,2,21074.00,2004-05-01,2010,0,"Excellent (750+)",35-44,0.0022
7476181,"2010-01-01 08:37:00",2010-01-01,2010,1,1428,5116,4.65,0,86395,Lebanon,MO,65536,5411,,35,Female,0.00,0.00,0.00,508,1,Mastercard,"Debit (Prepaid)",0,1,47.00,2008-10-01,2016,0,"Very Poor (<600)",35-44,0.0989
7476182,"2010-01-01 08:37:00",2010-01-01,2010,1,1771,2607,2.49,0,50783,Somerset,CA,95684,5411,,41,Male,0.00,0.00,0.00,794,3,Mastercard,"Debit (Prepaid)",0,2,59.00,2009-04-01,2009,0,"Excellent (750+)",35-44,0.0422
7476183,"2010-01-01 08:38:00",2010-01-01,2010,1,55,5865,3.72,0,33912,Richmond,CA,94804,5921,,61,Female,0.00,0.00,0.00,717,5,Mastercard,Debit,0,1,20573.00,2006-12-01,2014,0,"Good (700-749)",55-64,0.0002
7476184,"2010-01-01 08:39:00",2010-01-01,2010,1,419,3792,3.39,0,20519,Manteca,CA,95336,5942,,60,Male,0.00,0.00,0.00,734,5,Visa,Debit,0,1,12764.00,2006-07-01,2009,0,"Good (700-749)",55-64,0.0003
7476185,"2010-01-01 08:39:00",2010-01-01,2010,1,1314,1140,37.36,0,24823,"New Braunfels",TX,78130,7538,,43,Male,0.00,0.00,0.00,723,5,Mastercard,Debit,0,2,14664.00,2008-02-01,2010,0,"Good (700-749)",35-44,0.0025
7476186,"2010-01-01 08:40:00",2010-01-01,2010,1,332,5816,44.96,0,32858,Indianapolis,IN,46240,5311,,61,Male,0.00,0.00,0.00,703,4,Mastercard,Credit,0,1,7900.00,2004-12-01,2012,0,"Good (700-749)",55-64,0.0057
7476187,"2010-01-01 08:40:00",2010-01-01,2010,1,914,2859,-57.00,0,59935,Wichita,KS,67212,5499,,38,Male,0.00,0.00,0.00,763,4,Mastercard,Debit,0,2,21074.00,2004-05-01,2010,0,"Excellent (750+)",35-44,-0.0027
7476190,"2010-01-01 08:41:00",2010-01-01,2010,1,460,4534,8.60,0,12280,Hartsdale,NY,10530,5812,,65,Male,0.00,0.00,0.00,608,4,Mastercard,Debit,0,1,28877.00,2003-09-01,2017,0,"Poor (600-649)",65+,0.0003
7476191,"2010-01-01 08:41:00",2010-01-01,2010,1,538,4161,3.37,0,98648,Winterville,NC,28590,5814,,66,Female,0.00,0.00,0.00,814,4,Mastercard,Debit,0,2,6993.00,2005-08-01,2016,0,"Excellent (750+)",65+,0.0005
7476192,"2010-01-01 08:41:00",2010-01-01,2010,1,802,5432,10.67,0,87625,Roseville,CA,95661,5812,,35,Female,0.00,0.00,0.00,752,4,Mastercard,Credit,0,2,18300.00,2005-11-01,2014,0,"Excellent (750+)",35-44,0.0006
7476194,"2010-01-01 08:42:00",2010-01-01,2010,1,80,4492,2.43,0,32066,Deshler,OH,43516,5411,,82,Female,0.00,0.00,0.00,498,5,Visa,Debit,0,2,1703.00,1997-09-01,2009,0,"Very Poor (<600)",65+,0.0014
7476195,"2010-01-01 08:42:00",2010-01-01,2010,1,542,4195,-91.00,0,22204,"Oklahoma City",OK,73114,5541,,52,Female,0.00,0.00,0.00,704,5,Amex,Credit,0,2,12300.00,2007-08-01,2012,0,"Good (700-749)",45-54,-0.0074
7476196,"2010-01-01 08:42:00",2010-01-01,2010,1,914,2859,57.00,0,59935,Wichita,KS,67212,5499,,38,Male,0.00,0.00,0.00,763,4,Mastercard,Debit,0,2,21074.00,2004-05-01,2010,0,"Excellent (750+)",35-44,0.0027
7476197,"2010-01-01 08:42:00",2010-01-01,2010,1,1102,2822,10.30,0,68671,Tulsa,OK,74137,5541,,49,Female,0.00,0.00,0.00,707,5,Amex,Credit,0,1,26900.00,2002-05-01,2019,0,"Good (700-749)",45-54,0.0004
7476198,"2010-01-01 08:42:00",2010-01-01,2010,1,1407,5966,6.94,0,88646,Bessemer,AL,35023,5812,,40,Male,0.00,0.00,0.00,689,4,Mastercard,Debit,0,2,14733.00,2009-12-01,2011,0,"Fair (650-699)",35-44,0.0005
7476201,"2010-01-01 08:43:00",2010-01-01,2010,1,165,5146,120.00,0,27092,Oakland,CA,94619,4829,,34,Male,0.00,0.00,0.00,694,3,Mastercard,Debit,0,2,40628.00,2009-10-01,2014,0,"Fair (650-699)",25-34,0.0030
7476202,"2010-01-01 08:43:00",2010-01-01,2010,1,1398,4930,1.42,0,35451,Passaic,NJ,7055,5812,,52,Male,0.00,0.00,0.00,745,5,Mastercard,Debit,0,2,34731.00,1997-10-01,2011,0,"Good (700-749)",45-54,0.0000
7476203,"2010-01-01 08:43:00",2010-01-01,2010,1,1432,4958,243.56,0,10001,"Lake Hopatcong",NJ,7849,5932,,42,Male,0.00,0.00,0.00,741,4,Visa,Debit,0,1,32043.00,2001-10-01,2009,0,"Good (700-749)",35-44,0.0076
7476204,"2010-01-01 08:44:00",2010-01-01,2010,1,474,5114,13.44,0,35451,"Williston Park",NY,11596,5812,,55,Male,0.00,0.00,0.00,683,6,Mastercard,Debit,0,1,37303.00,2008-10-01,2011,0,"Fair (650-699)",55-64,0.0004
7476205,"2010-01-01 08:44:00",2010-01-01,2010,1,1411,1069,-53.00,0,61195,"Saint Charles",IL,60174,5541,,57,Female,0.00,0.00,0.00,720,4,Visa,Credit,0,1,18200.00,2005-02-01,2014,0,"Good (700-749)",55-64,-0.0029
7476207,"2010-01-01 08:45:00",2010-01-01,2010,1,375,3354,1.23,0,86438,Statesville,NC,28625,5499,,50,Female,0.00,0.00,0.00,695,3,Mastercard,Debit,0,2,22137.00,2007-06-01,2007,0,"Fair (650-699)",45-54,0.0001
7476208,"2010-01-01 08:45:00",2010-01-01,2010,1,1241,3724,100.00,0,27092,Lebanon,IN,46052,4829,,40,Female,0.00,0.00,0.00,814,3,Visa,Debit,0,2,14079.00,2004-07-01,2015,0,"Excellent (750+)",35-44,0.0071
7476209,"2010-01-01 08:46:00",2010-01-01,2010,1,1411,1069,61.28,0,61195,"Saint Charles",IL,60174,5541,,57,Female,0.00,0.00,0.00,720,4,Visa,Credit,0,1,18200.00,2005-02-01,2014,0,"Good (700-749)",55-64,0.0034
7476210,"2010-01-01 08:47:00",2010-01-01,2010,1,257,3816,80.00,0,27092,"North Hollywood",CA,91605,4829,,52,Male,0.00,0.00,0.00,708,4,Mastercard,Debit,0,2,13345.00,2007-07-01,2010,0,"Good (700-749)",45-54,0.0060
7476211,"2010-01-01 08:47:00",2010-01-01,2010,1,1018,3022,80.00,0,27092,"Palm Coast",FL,32137,4829,,90,Female,0.00,0.00,0.00,755,6,Visa,Credit,0,2,9800.00,2009-05-01,2011,0,"Excellent (750+)",65+,0.0082
7476212,"2010-01-01 08:48:00",2010-01-01,2010,1,146,2470,89.95,0,32175,Brookfield,IL,60513,7538,,47,Female,0.00,0.00,0.00,717,3,Visa,Debit,0,1,28911.00,2004-04-01,2011,0,"Good (700-749)",45-54,0.0031
7476213,"2010-01-01 08:48:00",2010-01-01,2010,1,430,150,7.53,0,46417,"Crown Point",IN,46307,5411,,52,Female,0.00,0.00,0.00,685,5,Amex,Credit,0,1,9200.00,2008-01-01,2009,0,"Fair (650-699)",45-54,0.0008
7476214,"2010-01-01 08:48:00",2010-01-01,2010,1,797,2839,5.33,0,88646,Honolulu,HI,96826,5812,,61,Female,0.00,0.00,0.00,651,9,Mastercard,Debit,0,1,36309.00,2003-05-01,2006,0,"Fair (650-699)",55-64,0.0001
7476215,"2010-01-01 08:48:00",2010-01-01,2010,1,1451,250,89.95,0,75781,"Playa Vista",CA,90094,5411,,58,Female,0.00,0.00,0.00,719,4,Visa,Debit,0,1,20475.00,2010-01-01,2015,0,"Good (700-749)",55-64,0.0044
7476216,"2010-01-01 08:49:00",2010-01-01,2010,1,668,5778,55.30,0,20561,Madison,GA,30650,5912,,87,Female,0.00,0.00,0.00,747,5,Mastercard,Debit,0,2,607.00,2002-12-01,2010,0,"Good (700-749)",65+,0.0911
7476219,"2010-01-01 08:49:00",2010-01-01,2010,1,1992,5476,27.23,0,24823,Portageville,MO,63873,7538,,63,Female,0.00,0.00,0.00,710,5,Visa,Debit,0,1,13034.00,2006-11-01,2006,0,"Good (700-749)",55-64,0.0021
7476221,"2010-01-01 08:50:00",2010-01-01,2010,1,621,4944,8.57,0,92883,"Daytona Beach",FL,32117,5812,,51,Male,0.00,0.00,0.00,612,1,Mastercard,Debit,0,1,1368.00,2000-10-01,2004,0,"Poor (600-649)",45-54,0.0063
7476222,"2010-01-01 08:50:00",2010-01-01,2010,1,860,5412,60.00,0,27092,"Silver Spring",MD,20901,4829,,55,Male,0.00,0.00,0.00,692,4,Mastercard,Debit,0,1,34722.00,2004-11-01,2010,0,"Fair (650-699)",55-64,0.0017
7476224,"2010-01-01 08:50:00",2010-01-01,2010,1,1299,3913,2.25,0,55060,Seymour,IN,47274,5812,,40,Female,0.00,0.00,0.00,723,2,Visa,Debit,0,1,3942.00,2009-07-01,2016,0,"Good (700-749)",35-44,0.0006
7476226,"2010-01-01 08:50:00",2010-01-01,2010,1,1600,5050,3.85,0,44919,Kirkland,WA,98033,5814,,62,Female,0.00,0.00,0.00,747,3,Mastercard,Debit,0,2,22446.00,2006-10-01,2012,0,"Good (700-749)",55-64,0.0002
7476227,"2010-01-01 08:50:00",2010-01-01,2010,1,1972,5539,3.22,0,92883,Cleveland,OH,44105,5812,,73,Female,0.00,0.00,0.00,772,4,Mastercard,Debit,0,1,957.00,2008-11-01,2012,0,"Excellent (750+)",65+,0.0034
7476229,"2010-01-01 08:51:00",2010-01-01,2010,1,65,4585,1.88,0,30317,"West Columbia",SC,29172,5411,,51,Female,0.00,0.00,0.00,645,2,Visa,Debit,0,2,13452.00,2005-09-01,2012,0,"Poor (600-649)",45-54,0.0001
7476231,"2010-01-01 08:52:00",2010-01-01,2010,1,474,3844,0.52,0,98648,"Williston Park",NY,11596,5814,,55,Male,0.00,0.00,0.00,683,6,Mastercard,Debit,0,2,33723.00,2008-07-01,2010,0,"Fair (650-699)",55-64,0.0000
7476232,"2010-01-01 08:52:00",2010-01-01,2010,1,1238,1195,77.66,0,83860,Arlington,VA,22203,7538,,31,Female,0.00,0.00,0.00,721,2,Visa,Credit,0,2,22500.00,2009-02-01,2012,0,"Good (700-749)",25-34,0.0035
7476233,"2010-01-01 08:52:00",2010-01-01,2010,1,1250,5419,13.64,0,74772,Everett,PA,15537,5300,,85,Female,0.00,0.00,0.00,746,5,Visa,Credit,0,1,7500.00,2004-11-01,2016,0,"Good (700-749)",65+,0.0018
7476235,"2010-01-01 08:53:00",2010-01-01,2010,1,4,4201,17.37,0,43293,Seattle,WA,98122,5499,,54,Female,0.00,0.00,0.00,716,5,Mastercard,Debit,0,2,9683.00,2007-08-01,2016,0,"Good (700-749)",45-54,0.0018
7476236,"2010-01-01 08:53:00",2010-01-01,2010,1,250,2914,3.61,0,20519,Lebanon,OR,97355,5942,,50,Female,0.00,0.00,0.00,786,6,Visa,Debit,0,1,7808.00,2006-05-01,2009,0,"Excellent (750+)",45-54,0.0005
7476237,"2010-01-01 08:54:00",2010-01-01,2010,1,542,4195,45.18,0,22204,"Oklahoma City",OK,73114,5541,,52,Female,0.00,0.00,0.00,704,5,Amex,Credit,0,2,12300.00,2007-08-01,2012,0,"Good (700-749)",45-54,0.0037
7476238,"2010-01-01 08:54:00",2010-01-01,2010,1,728,1174,6.50,0,61195,Independence,MO,64050,5541,,30,Female,0.00,0.00,0.00,721,3,Mastercard,Debit,0,2,10618.00,2009-02-01,2009,0,"Good (700-749)",25-34,0.0006
7476239,"2010-01-01 08:55:00",2010-01-01,2010,1,277,4264,2.48,0,61195,Grenada,MS,38901,5541,,46,Male,0.00,0.00,0.00,799,5,Mastercard,Debit,0,1,12930.00,2008-08-01,2008,0,"Excellent (750+)",45-54,0.0002
7476240,"2010-01-01 08:55:00",2010-01-01,2010,1,782,2216,53.58,0,32175,Holgate,OH,43527,7538,,51,Female,0.00,0.00,0.00,722,3,Mastercard,"Debit (Prepaid)",0,2,85.00,2009-03-01,2011,0,"Good (700-749)",45-54,0.6304
7476241,"2010-01-01 08:55:00",2010-01-01,2010,1,1449,1003,3.01,0,83229,"Warner Robins",GA,31095,5411,,66,Male,0.00,0.00,0.00,751,3,Mastercard,Debit,0,2,1563.00,2002-02-01,2011,0,"Excellent (750+)",65+,0.0019
7476243,"2010-01-01 08:56:00",2010-01-01,2010,1,789,4523,68.48,0,86616,Millville,NJ,8332,4814,,43,Female,0.00,0.00,0.00,690,3,Mastercard,"Debit (Prepaid)",0,1,89.00,2002-09-01,2012,0,"Fair (650-699)",35-44,0.7694
7476244,"2010-01-01 08:56:00",2010-01-01,2010,1,964,2593,0.86,0,50783,Teaneck,NJ,7666,5411,,48,Female,0.00,0.00,0.00,689,4,Visa,Debit,0,2,2271.00,2008-04-01,2008,0,"Fair (650-699)",45-54,0.0004
7476245,"2010-01-01 08:56:00",2010-01-01,2010,1,1562,168,6.40,0,30928,Jay,OK,74346,5541,,38,Female,0.00,0.00,0.00,759,3,Mastercard,Debit,0,2,16815.00,2008-01-01,2014,0,"Excellent (750+)",35-44,0.0004
7476246,"2010-01-01 08:57:00",2010-01-01,2010,1,416,2399,39.08,0,2414,Nashville,TN,37211,7538,,86,Female,0.00,0.00,0.00,765,6,Mastercard,Debit,0,2,2041.00,1997-04-01,2012,0,"Excellent (750+)",65+,0.0191
7476247,"2010-01-01 08:57:00",2010-01-01,2010,1,502,2018,0.20,0,14528,"Rural Valley",PA,16249,5499,,46,Male,0.00,0.00,0.00,745,2,Discover,Credit,0,2,7900.00,2001-03-01,2004,0,"Good (700-749)",45-54,0.0000
7476252,"2010-01-01 08:58:00",2010-01-01,2010,1,828,4235,16.17,0,18014,"San Antonio",TX,78217,4121,,59,Female,0.00,0.00,0.00,659,3,Amex,Credit,0,1,9500.00,2008-08-01,2016,0,"Fair (650-699)",55-64,0.0017
7476254,"2010-01-01 08:58:00",2010-01-01,2010,1,1348,4982,1.21,0,75781,Brooklyn,NY,11215,5411,,83,Male,0.00,0.00,0.00,667,6,Discover,Credit,0,1,0.00,2003-10-01,2007,0,"Fair (650-699)",65+,NULL
7476255,"2010-01-01 08:58:00",2010-01-01,2010,1,1509,3685,2.06,0,20519,Frederick,MD,21702,5942,,67,Female,0.00,0.00,0.00,820,5,Visa,Credit,0,2,12100.00,2002-07-01,2010,0,"Excellent (750+)",65+,0.0002
7476257,"2010-01-01 08:58:00",2010-01-01,2010,1,1812,2531,62.82,0,31893,"North Little Rock",AR,72116,5311,,31,Female,0.00,0.00,0.00,574,2,Mastercard,Debit,0,1,33557.00,2007-04-01,2013,0,"Very Poor (<600)",25-34,0.0019
7476258,"2010-01-01 08:59:00",2010-01-01,2010,1,4,4201,-66.00,0,43293,Seattle,WA,98122,5499,,54,Female,0.00,0.00,0.00,716,5,Mastercard,Debit,0,2,9683.00,2007-08-01,2016,0,"Good (700-749)",45-54,-0.0068
7476259,"2010-01-01 08:59:00",2010-01-01,2010,1,554,3912,4.97,0,75781,"League City",TX,77573,5411,,59,Male,0.00,0.00,0.00,690,5,Visa,Debit,0,1,25658.00,2009-07-01,2009,0,"Fair (650-699)",55-64,0.0002
7476260,"2010-01-01 08:59:00",2010-01-01,2010,1,602,5979,2.56,0,98648,Reidsville,NC,27320,5814,,57,Male,0.00,0.00,0.00,681,4,Visa,Debit,0,2,12978.00,2009-12-01,2009,0,"Fair (650-699)",55-64,0.0002
7476261,"2010-01-01 08:59:00",2010-01-01,2010,1,804,5986,9.85,0,88646,Houston,TX,77086,5812,,64,Male,0.00,0.00,0.00,812,5,Visa,Debit,0,1,3905.00,2009-12-01,2010,0,"Excellent (750+)",55-64,0.0025
7476262,"2010-01-01 08:59:00",2010-01-01,2010,1,1127,4605,18.06,0,20561,Naples,FL,34105,5912,,59,Male,0.00,0.00,0.00,720,4,Mastercard,Debit,0,2,2809.00,2006-09-01,2011,0,"Good (700-749)",55-64,0.0064
7476264,"2010-01-01 08:59:00",2010-01-01,2010,1,1966,4087,11.53,0,50783,Piggott,AR,72454,5411,,42,Male,0.00,0.00,0.00,782,4,Mastercard,Debit,0,1,22679.00,1997-08-01,2014,0,"Excellent (750+)",35-44,0.0005
7476267,"2010-01-01 09:01:00",2010-01-01,2010,1,250,2793,3.64,0,75936,Lebanon,OR,97355,5814,,50,Female,0.00,0.00,0.00,786,6,Mastercard,Credit,0,1,8200.00,1997-05-01,2007,0,"Excellent (750+)",45-54,0.0004
7476269,"2010-01-01 09:01:00",2010-01-01,2010,1,1236,5815,4.90,0,45926,"Colorado Springs",CO,80915,5814,,72,Female,0.00,0.00,0.00,730,6,Mastercard,Debit,0,1,3458.00,2004-12-01,2013,0,"Good (700-749)",65+,0.0014
7476271,"2010-01-01 09:01:00",2010-01-01,2010,1,1525,4257,2.36,0,44919,Arcadia,LA,71001,5814,,43,Female,0.00,0.00,0.00,728,4,Mastercard,"Debit (Prepaid)",0,1,77.00,2008-08-01,2009,0,"Good (700-749)",35-44,0.0306
7476273,"2010-01-01 09:02:00",2010-01-01,2010,1,1177,4164,7.99,0,61195,Newark,DE,19711,5541,,36,Female,0.00,0.00,0.00,695,4,Mastercard,Credit,0,1,26400.00,2005-08-01,2008,0,"Fair (650-699)",35-44,0.0003
7476274,"2010-01-01 09:02:00",2010-01-01,2010,1,1208,2449,7.83,0,21369,Lewistown,PA,17044,5411,,38,Male,0.00,0.00,0.00,526,3,Visa,Debit,0,2,8081.00,2003-04-01,2011,0,"Very Poor (<600)",35-44,0.0010
7476276,"2010-01-01 09:02:00",2010-01-01,2010,1,1253,2561,54.23,0,46474,"New York",NY,10012,7538,,32,Female,0.00,0.00,0.00,768,6,Mastercard,Debit,0,2,28390.00,2008-04-01,2008,0,"Excellent (750+)",25-34,0.0019
7476277,"2010-01-01 09:02:00",2010-01-01,2010,1,1294,2591,72.08,0,69956,Union,NJ,7083,5310,,39,Female,0.00,0.00,0.00,730,2,Visa,Debit,0,2,14477.00,2008-04-01,2008,0,"Good (700-749)",35-44,0.0050
7476278,"2010-01-01 09:02:00",2010-01-01,2010,1,1919,1215,143.69,0,71883,Dallas,TX,75208,3405,,83,Male,0.00,0.00,0.00,610,5,Mastercard,Credit,0,1,17400.00,2010-02-01,2010,0,"Poor (600-649)",65+,0.0083
7476280,"2010-01-01 09:03:00",2010-01-01,2010,1,692,2073,20.29,0,34125,Almont,MI,48003,5813,,52,Female,0.00,0.00,0.00,701,4,Visa,Debit,0,2,18979.00,2004-03-01,2008,0,"Good (700-749)",45-54,0.0011
7476283,"2010-01-01 09:03:00",2010-01-01,2010,1,1331,5027,1.15,0,28644,Olympia,WA,98516,5812,,49,Female,0.00,0.00,0.00,718,1,Mastercard,"Debit (Prepaid)",0,1,26.00,2005-10-01,2010,0,"Good (700-749)",45-54,0.0442
7476284,"2010-01-01 09:04:00",2010-01-01,2010,1,461,5482,107.12,0,87655,Canton,MI,48188,5310,,42,Female,0.00,0.00,0.00,784,4,Mastercard,Debit,0,1,28963.00,2007-11-01,2012,0,"Excellent (750+)",35-44,0.0037
7476285,"2010-01-01 09:04:00",2010-01-01,2010,1,619,4519,127.48,0,94597,Rochester,MN,55901,5411,,54,Male,0.00,0.00,0.00,748,4,Mastercard,Debit,0,1,39606.00,2002-09-01,2008,0,"Good (700-749)",45-54,0.0032
7476286,"2010-01-01 09:04:00",2010-01-01,2010,1,859,233,2.90,0,45926,Cookeville,TN,38501,5814,,51,Male,0.00,0.00,0.00,631,4,Mastercard,Credit,0,2,8800.00,2010-01-01,2010,0,"Poor (600-649)",45-54,0.0003
7476288,"2010-01-01 09:04:00",2010-01-01,2010,1,1190,5358,4.13,0,41260,Summerville,SC,29485,5541,,49,Female,0.00,0.00,0.00,707,7,Mastercard,Debit,0,2,24272.00,1999-11-01,2011,0,"Good (700-749)",45-54,0.0002
7476289,"2010-01-01 09:04:00",2010-01-01,2010,1,1437,5818,3.16,0,30896,Belfair,WA,98528,5411,,77,Female,0.00,0.00,0.00,751,4,Mastercard,Debit,0,2,16959.00,2004-12-01,2014,0,"Excellent (750+)",65+,0.0002
7476292,"2010-01-01 09:04:00",2010-01-01,2010,1,1956,2451,10.21,0,69956,Anaheim,CA,92804,5310,,43,Female,0.00,0.00,0.00,739,4,Visa,Debit,0,1,16385.00,2003-04-01,2011,0,"Good (700-749)",35-44,0.0006
7476294,"2010-01-01 09:05:00",2010-01-01,2010,1,615,5479,80.00,0,27092,Channelview,TX,77530,4829,,35,Female,0.00,0.00,0.00,713,2,Amex,Credit,0,1,19900.00,2007-11-01,2011,0,"Good (700-749)",35-44,0.0040
7476296,"2010-01-01 09:06:00",2010-01-01,2010,1,165,5146,120.00,0,27092,Oakland,CA,94619,4829,,34,Male,0.00,0.00,0.00,694,3,Mastercard,Debit,0,2,40628.00,2009-10-01,2014,0,"Fair (650-699)",25-34,0.0030
7476297,"2010-01-01 09:06:00",2010-01-01,2010,1,248,1030,27.33,0,83229,Tampa,FL,33610,5411,,80,Female,0.00,0.00,0.00,684,4,Mastercard,Debit,0,2,10792.00,2004-02-01,2008,0,"Fair (650-699)",65+,0.0025
7476298,"2010-01-01 09:06:00",2010-01-01,2010,1,416,180,2.29,0,61195,Nashville,TN,37211,5541,,86,Female,0.00,0.00,0.00,765,6,Visa,Credit,0,2,14900.00,2008-01-01,2011,0,"Excellent (750+)",65+,0.0002
7476299,"2010-01-01 09:06:00",2010-01-01,2010,1,554,2424,3.53,0,78081,"La Porte",TX,77571,5411,,59,Male,0.00,0.00,0.00,690,5,Visa,"Debit (Prepaid)",0,2,56.00,2001-04-01,2011,0,"Fair (650-699)",55-64,0.0630
7476300,"2010-01-01 09:06:00",2010-01-01,2010,1,556,2,45.72,0,73838,Barberton,OH,44203,5211,,46,Male,0.00,0.00,0.00,715,2,Mastercard,Debit,0,1,19948.00,1995-01-01,2011,0,"Good (700-749)",45-54,0.0023
7476301,"2010-01-01 09:06:00",2010-01-01,2010,1,997,5046,13.46,0,50783,Jamul,CA,91935,5411,,57,Female,0.00,0.00,0.00,675,4,Discover,Credit,0,1,11200.00,2006-10-01,2006,0,"Fair (650-699)",55-64,0.0012
7476303,"2010-01-01 09:06:00",2010-01-01,2010,1,1897,4948,12.86,0,50783,"Huntington Station",NY,11746,5411,,38,Male,0.00,0.00,0.00,741,2,Mastercard,Debit,0,1,51302.00,2001-10-01,2010,0,"Good (700-749)",35-44,0.0003
7476305,"2010-01-01 09:07:00",2010-01-01,2010,1,361,4703,-57.00,0,22204,Hawthorne,CA,90250,5541,,43,Male,0.00,0.00,0.00,804,4,Visa,"Debit (Prepaid)",0,2,20.00,2008-09-01,2008,0,"Excellent (750+)",35-44,-2.8500
